Headline,Source,Date,Word Count,Text,Company,Industry,IPO Period,Day of Week,Source Tier,Sentiment,List Price,Market Price,Difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPO: How to get in on Twitter's stock offering #IPO: How to get in on Twitter's stock offering,Albany Business Review Online,9/13/2013,125,"First things first: It's going to be a while before Twitter shares are trading on Wall Street. For those looking to get in on the ground floor,  USA Today has this piece   offering some hope that Twitter will follow Facebook's lead and offer ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter learns from Facebook's IPO follies,Asbury Park Press,9/13/2013,794,Twitter is so deeply ingrained in the cultural conversation that its initial public offering is likely to be a hot topic on its trend-setting service for the next few months. Its stock market debut is also likely to be the most scrutinized ...,Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter Files For IPO, Sina Weibo Will Likely Get Closer Scrutiny -- Barron's Blog",Barron's,9/13/2013,267,(This story has been posted on Barron's Online's Emerging Markets Daily at http://blogs.barrons.com/emergingmarketsdaily/  ) By Shuli Ren Exciting news: Twitter has f iled for an IPO.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPO: How to get in on Twitter's stock offering,Birmingham Business Journal Online,9/13/2013,115,,Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter, pre-IPO: Here's the upside for its earliest É?? and latest É?? investors",Boston Business Journal Online,9/13/2013,499,"Twitter has finally announced its long-awaited IPO, and early estimates are pegging the company's value at up to 160 times what its earliest institutional investors bought in for, back in 2007.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's IPO plan has Wall St. chirping,Chicago Tribune,9/13/2013,513,Twitter made the surprise announcement that it planned to sell stock to the public as only Twitter could: in less than 140 characters. It revealed Thursday in a tweet that it had filed the initial paperwork for a public offering. A second ...,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morning Call: Romance-gate, Twitter IPO, Obamacare, Blue Jackets, women winning and more in Friday's top headlines (Video)",Columbus Business First Online,9/13/2013,757,"Pure Romance controversy, Piada expansion, Cincinnati mall for sale, Twitter's IPO, Trader Joe's Obamacare decision, Blue Jackets training camp, women getting the better of men, and more in today's top headlines.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silicon Valley prepared for pre-Twitter IPO surge,Contra Costa Times,9/13/2013,1464,"Today: Three Silicon Valley companies are preparing to go public next week, ahead of a massively anticipated offering from Twitter. Also: Intel ( INTC) rises, Apple ( AAPL) and social stocks decline.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's surprise IPO filing: Why now?,Contra Costa Times,9/13/2013,1667,"SAN FRANCISCO -- Twitter's IPO filing Thursday prompted two reactions: ""Wow"" and ""Why now?"" While the San Francisco micro-blogging site has been widely believed to be on the path to an initial public offering that would boost the Bay Area's ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter's IPO announcement leaves questions, concerns",Contra Costa Times,9/13/2013,687,"sjohnson@mercurynews.com SAN FRANCISCO -- Numerous questions and some deep concerns lingered Friday, one day after Twitter's announced plans for its Wall Street debut in what has become one of Silicon Valleys most-anticipated initial public ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter eyes IPO,Daily Post,9/13/2013,465,"Twitter, the short messaging service named after chirping birds, is finally ready to migrate to Wall Street. Fittingly enough, the San Francisco-based company resorted to a tweet to titillate its more than 200 million users and a flock of ...",Twitter,Technology,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TWITTER'S IPO PLAN HAS WALL STREET CHIRPING,Daily Press,9/13/2013,478,,Twitter,Technology,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECH STOCKS: Twitter IPO Buzz Puts Social-media Stocks In Focus,Dow Jones News Service,9/13/2013,353,"By Rex Crum, MarketWatch SAN FRANCISCO (MarketWatch) -- Talk about Twitter filing to go public was the buzz of Wall Street Friday, and social-media companies such as Facebook Inc. and other Internet stocks got some attention from investors.",Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What People Are Saying About Twitter's IPO -- WSJ Blog,Dow Jones News Service,9/13/2013,1104,,Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What People Are Saying About Twitter's IPO -- WSJ Blog,Dow Jones News Service,9/13/2013,1084,,Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO Plan: Contrast Facebook,Dow Jones News Service,9/13/2013,902,,Twitter,Technology,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPO Pipeline Bulges; Twitter Joins Crowd With Offering Plans Most New Issues Since '07? Stock market gains lure companies into market; $28 billion raised so far,Investor's Business Daily,9/13/2013,855,"Twitter announced Thursday it has ""confidentially"" filed for a long-awaited initial public offering, adding to a crowded pipeline as the IPO market heats up.",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPO: Twitter files plans to go public,Kansas City Business Journal Online,9/13/2013,173,"Armed with a $9 billion valuation, Twitter Inc. says it has filed confidential paperwork to start down the path toward an initial public offering,  The Wall Street Journal reports.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter drawing on lessons learned from Facebook IPO,Los Angeles Times,9/13/2013,1154,Analysts say Twitter is likely to price its stock more modestly than Facebook did so it has room to grow once it goes public. SAN FRANCISCO É?? Call it the anti-Facebook IPO.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's IPO: Questions and answers,Los Angeles Times,9/13/2013,754,"Only Twitter and its investment bankers know how the IPO will work, but Twitter could sell shares representing 20% of the company. NEW YORK É?? Twitter on Thursday disclosed in a tweet that it had confidentially filed for an initial public ...",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To keep it brief: Twitter files for IPO,Los Angeles Times,9/13/2013,1236,Twitter made the surprise announcement that it planned to sell stock to the public as only Twitter could: in less than 140 characters. It revealed Thursday that it had filed the initial paperwork for a public offering in a tweet. A second ...,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"What Twitter learned from Facebook IPO flop; Company has focused on mobile, how businesses gain from site",MarketWatch,9/13/2013,983,"SAN FRANCISCO (MarketWatch) É?? The day before Twitter disclosed that it has filed papers for an initial public offering, Facebook Inc. Chief Executive Mark Zuckerberg was asked what advice he would give to the microblogging site about going ...",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter announces IPO,Memphis Business Journal Online,9/13/2013,317,"Twitter is finally going public  after submitting an S-1 to the Securities and Exchange Commission. The San Francisco company announced the much-anticipated move in a Tweet  this afternoon, saying, ""We've confidentially submitted an S-1 to ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPO: How to get in on Twitter's stock offering,Nashville Business Journal Online,9/13/2013,115,"First things first: It's going to be a while before Twitter shares are trading on Wall Street. For those looking to get in on the ground floor,  USA Today has this piece  offering some hope that Twitter will follow Facebook's lead and offer ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUY BUY BIRDIE! - Twitter IPO set to launch Wall Tweet's all a-Twitter over IPO,New York Post,9/13/2013,486,"Twitter is going public, the mega-billion-dollar firm announced in a tweet that rocked the tech world as much as it shook Wall Street. The San Francisco micro-blogging firm which grew in seven years to an estimated 500 million users - ...",Twitter,Technology,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snapshot: United Airlines mistakenly offers free fares + Florida tourism promotion + Twitter IPO (Video),Orlando Business Journal Online,9/13/2013,138,"Weather: A 30 percent chance of rain on Friday with temperatures near 92 degrees (News 13) Today's talkers: With a tweet, Twitter kicks off next big tech IPO  (USA Today)   kicks off next big tech IPO",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's IPO plan has Wall Street chirping,Orlando Sentinel,9/13/2013,478,SAN FRANCISCO -- Twitter made the surprise announcement that it planned to sell stock to the public as only Twitter could: in less than 140 characters.,Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPO: Twitter files plans to go public,Phoenix Business Journal Online,9/13/2013,172,"Armed with a $9 billion valuation,  Twitter Inc. says it has filed confidential paperwork to start down the path toward an initial public offering,  The Wall Street Journal reports.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter announces IPO É?? in a tweet,Portland Business Journal Online,9/13/2013,142,"Twitter is finally going public after confidentially submitting an S-1 to the Securities and Exchange Commission for a planned IPO. The microblogging company announced the much-anticipated move in a tweet  this afternoon, saying ""This Tweet ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter announces IPO plans in a tweet,San Antonio Business Journal Online,9/13/2013,121,"Twitter has announced plans for an initial public offering of stock. Goldman Sachs will be the lead underwriter on the transaction, according to CNBC.  will be the lead underwriter on the transaction,",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter tweets news of its IPO; But that's all, as the rest of the SEC filing is under wraps",St. Paul Pioneer Press,9/13/2013,590,Twitter has decided to go public. The company aptly announced on its short messaging service Thursday afternoon that it has filed documents for an initial public offering of stock.,Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's IPO plan has Wall Street chirping Web darling's move may unleash flood of tech offerings TWITTER'S IPO PLAN HAS WALL STREET CHIRPING,The Baltimore Sun,9/13/2013,484,SAN FRANCISCO -- Twitter made the surprise announcement that it planned to sell stock to the public as only Twitter could: in less than 140 characters.,Twitter,Technology,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter begins filing for IPO,The Courier-Journal,9/13/2013,288,"Twitter announced Thursday that it's in the process of filing for an initial public offering. On its official Twitter page, Twitter wrote, ""We've confidentially submitted an S-1 to the SEC for a planned IPO. This Tweet does not constitute an ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tweet reveals Twitter's IPO plan; Microblogging service privately files with SEC for first public sale of shares,The Denver Post,9/13/2013,385,SAN FRANCISCO The most anticipated Silicon Valley initial public offering since Facebook is in the pipeline: San Francisco-based Twitter announced Thursday that it has privately filed for its first public sale of shares.,Twitter,Technology,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter says it has filed IPO documents,The News Tribune,9/13/2013,94,September 13 2013 Twitter is going public. The short-messaging service says it has filed confidential documents for an initial public offering of stock.,Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silicon Valley prepared for pre-Twitter IPO surge,The Oakland Tribune,9/13/2013,1453,"Today: Three Silicon Valley companies are preparing to go public next week, ahead of a massively anticipated offering from . Also: ( ) rises, ( ) and social stocks decline.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter's IPO announcement leaves questions, concerns",The Oakland Tribune,9/13/2013,683,"sjohnson@mercurynews.com SAN FRANCISCO -- Numerous questions and some deep concerns lingered Friday, one day after announced plans for its Wall Street debut in what has become one of Silicon Valleys most-anticipated initial public offerings.",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter's surprise IPO filing: Why now? Twitter seeks to avoid Facebook's IPO stumble,The Oakland Tribune,9/13/2013,1656,"SAN FRANCISCO -- IPO filing Thursday prompted two reactions: ""Wow"" and ""Why now?"" While the San Francisco micro-blogging site has been widely believed to be on the path to an initial public offering that would boost the Bay Area's broader ...",Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter declares IPO plans via tweet,The San Francisco Chronicle,9/13/2013,483,Twitter took the first official step to becoming a publicly traded company Thursday - and announced the much anticipated news via its own globally popular microblogging service.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter tweets it's filing for IPO,The Seattle Times,9/13/2013,485,The most anticipated Silicon Valley initial public offering since Facebook is in the pipeline: San Francisco-based Twitter announced Thursday it has privately filed for its first public sale of shares.,Twitter,Technology,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wall St. aflutter as Twitter announces IPO plans,The Star-Ledger,9/13/2013,318,The most anticipated Silicon Valley initial public offering since Facebook is in the pipeline: San Francisco-based Twitter announced yesterday that it has privately filed for its first public sale of shares.,Twitter,Technology,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter IPO Plan: Contrast Facebook Twitter IPO Plan: Contrast Facebook,The Wall Street Journal,9/13/2013,901,The Twitter Inc. executives leading its long-expected initial public offering have a mission: Don't repeat the mistakes that muddied Facebook ...,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter Kicks Off Process For IPO,The Wall Street Journal,9/13/2013,902,"In fewer than 140 characters, Twitter Inc. broke the news Thursday on its own short-message service that it has filed confidential paperwork to begin the process for its highly anticipated public offering.",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What People Are Saying About Twitter's IPO -- WSJ Blog What People Are Saying About Twitter's IPO -- WSJ Blog DJ What People Are Saying About Twitter's IPO -- WSJ Blog DJ What People Are Saying About Twitter's IPO -- WSJ Blog,The Wall Street Journal,9/13/2013,1074,(This story has been posted on The Wall Street Journal Online's Digits blog at http://blogs.wsj.com/digits/ ) By Brian R. Fitzgerald Twitter's own tweet that it confidentially filed paperwork for an IPO set off a barrage of coverage (much of ...,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podcast: Twitter's IPO and the Facebook Lessons -- WSJ Blog,The Wall Street Journal,9/13/2013,191,(This story has been posted on The Wall Street Journal Online's MoneyBeat blog at http://blogs.wsj.com/moneybeat/ ) By Paul Vigna Talk about going viral.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morning Links: Twitter IPO Ushers in More Tech Hype -- WSJ Blogs,The Wall Street Journal,9/13/2013,198,(This story has been posted on The Wall Street Journal Online's MoneyBeat blog at http://blogs.wsj.com/moneybeat/ ) By Steven Russolillo A roundup of blog posts and articles from around the web.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Daily Startup: Twitter Files for IPO -- WSJ Blogs,The Wall Street Journal,9/13/2013,511,(This story has been posted on The Wall Street Journal Online's Venture Capital Dispatch blog at http://blogs.wsj.com/venturecapital/) Top stories in today's VentureWire:,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Podcast: Twitter's IPO and the Facebook Lessons -- WSJ Blog,The Wall Street Journal,9/13/2013,201,(This story has been posted on The Wall Street Journal Online's MoneyBeat blog at http://blogs.wsj.com/moneybeat/) By Paul Vigna Talk about going viral.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morning Links: Twitter IPO Ushers in More Tech Hype -- WSJ Blogs,The Wall Street Journal,9/13/2013,208,(This story has been posted on The Wall Street Journal Online's MoneyBeat blog at http://blogs.wsj.com/moneybeat/) By Steven Russolillo A roundup of blog posts and articles from around the web.,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Daily Startup: Twitter Files for IPO -- WSJ Blogs,The Wall Street Journal,9/13/2013,521,(This story has been posted on The Wall Street Journal Online's Venture Capital Dispatch blog at http://blogs.wsj.com/venturecapital/) Top stories in today's VentureWire:,Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Twitter to follow Facebook with IPO, amid similar doubts",The Washington Post,9/13/2013,605,"Twitter has helped topple governments, broken the news of the Boston Marathon bombing, and served as a pulpit for the pope and the Dalai Lama.",Twitter,Technology,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
